App_Name,Company_Name,Page_URL,Official_website,Email,Address,Privacy_policy,Name,Time,Star_rating,Helpful,Comments,Developer_Reply
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Annaliese Guillebeaux,"December 14, 2024",4.0,23.0,"I totally love the app. Anywhere where there's restaurants and drivers partnered with Grab is very convenient to use. I think the only thing that I notice is when I ordered food and a driver took it. There's still a possibility of them backing out making the waiting time longer. I just found it curious, because one time the discount I have on an order got cancelled and reported it but I got no feedback on it.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,John Crandall,"February 1, 2025",2.0,,"Grab food menu no longer translates to English. Has worked great for 2 yrs, now all the sudden, nothing. I've stopped ordering food as often. I guess that's a good thing, so there's a silver lining.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Muhammad Syazani Satri,"February 3, 2025",1.0,1.0,A lot of drivers don't want to pickup but they don't want to cancel. So they don't move and just let the customer wait so they eventually cancel. Grab should have a way to rate drivers like this and punish them. If you don't want to pickup just cancel the customer. What a selfish behavior and time wasting.,
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Juan Wei,"February 4, 2025",1.0,2.0,"Application UI on end user is not friendly to user who don't like light mode and I just found out that the app have Dark mode for the grab driver partner but not the consumer.. That's really weird, hopefully they decide to put dark mode to consumer side.. Before that happen I'll give thjs all 1 start because I hate being flashbanged everytime I open the app and I even have my phone brightness on 20% It's crazy how bright this app is compared to other app..",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Ho Wee Jin,"February 13, 2025",1.0,,"I actually install this app to book a taxi/cab but I found another app that book taxi/cab way lot cheaper. Another thing, grab should wave off the waiting fee for peak hour because we are paying so much more than regular hour. for now i only use this app for food is way cheaper than foodpanda",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Darius Ardales,"January 9, 2025",1.0,46.0,"I topped up ₱500 on the GrabPay wallet, but the transaction was declared unsuccessful, and the money was never returned. I strongly advise against using their GrabPay wallet—it’s unreliable and a potential risk for your hard-earned money. For a platform that claims to prioritize customer experience, this is a huge letdown. Think twice before trusting their payment system. Bad app.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Jenny Redfern,"January 28, 2025",1.0,3.0,"The app suppose to have a call centre link to call but it doesn't exist in the Thai app. So frustrating that my food shopping is somewhere that I can't retrieve Editing as now another problem. Tried to purchase a food shop, redeemed a reward using collected points, app crashes and fails. Food shop gets cancelled but reward points not returned. Messaged help centre about it, long story short, app can't return points even if apps fault. Kind of annoying to lose 2000+ points.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Joanna Shanti,"January 30, 2025",1.0,1.0,NY order has been cancelled and we've waited for more the an hour just for the food to arrive turns up the food order cancelled. I'm texting on behalf of my mother and she is under medication and she needs to eat in time and last minute the merchant or the driver decided to cancel my order. You've wasted not only my time but also not keep up to your standards. Moreover you people don't even have a hotline to call when needed. Don't use grab!,
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Alvin Alvario,"January 2, 2025",1.0,42.0,"Choosy drivers, cancelling bookings here and there, especially during the holiday season when it was most needed. You should put a feature to easily report these kind of drivers. We've been tolerating your fare premiums and surcharges in exchange for convenience, but at this point you're no different from what we hate about the local taxi system.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Queenci Noelle Flores,"January 29, 2025",1.0,,Drivers are very friendly and nice and l really love their services but the problem is they sometimes take a very long time to accept and sometimes cancels which is very annoying and l understand some of them because they are very far away sometimes but some of them cancel even tho they are close to the area,So sorry for this booking experience 😔️ Hindi namin tino-tolerate ang aming mga driver na mag-cancel ng booking without any valid reasons. Rest assured that we have policies in place to ensure that corrective actions are fairly implemented 🙏️
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Use 》 CashPirate App to Earn,"January 17, 2025",5.0,187.0,"Ok!!ATTENTION! My credit card info got stolen while using the grab app for transport. Just after using the app and paying by credit card, the exact same amount and then more is charged to my credit card for different types of transactions with a clear trend. The app is not secure enough to avoid scammers. I wrote to the help center about the issue. The only answer is they dont share info with other parties, and they will inform me about the investigation. I didn't hear back after a couple of day",Hi there! Please reach out to us via the Help Centre or our social media platforms. We will be happy to help!
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Breadguy Alter,"February 9, 2025",1.0,1.0,"Pay attention to your recipt after a ride especially when you link a PIN-free payment method to a third party platform. I got an addtional charge from the driver after a ride in Bangkok via Grab without my consent and any negotiation. Been asked if an issue happened within 3 days, but I received no response after 3 more days even the report was done right after that ride. I heard that the drivers on Grab were well trained but don't know if this is trained or not.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,V,"January 8, 2025",1.0,13.0,ordered car. grab then shows a full screen commercial. it takes me 2 minutes to figure out how to get to out of the commercial screen and see if a driver has been assigned. driver far away. hit cancel - tells me they're charging me 30 baht for not canceling within 1 minute of order!! How do you cancel within 1 minute of order when they don't show order?? Fix your app,
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Rory Condon,"January 6, 2025",3.0,5.0,"Mostly ok app but for some reason the quoted price doesn't include toll fees in Thailand, and doesn't even tell you that the route will include them or how much they will be. Confusing when the driver asks for extra money and you have no idea if it's a scam. Should all be included in the price up front with no surprises later.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Yap Nicky,"December 17, 2024",1.0,5.0,"The apps is getting worsen in 2024 for the location. Drivers always confuse where to pick up, very frequent to experience those drivers don'tknow where to go. 1 GPS not accurately show those pickup point , my location, driver l location 2 Pickup point description is ambiguous 3 call function very bad, cannot see the answering button many time when driver called me. After many times attempts only the answer button appears","Our apologies but that’s not the experience we want you to have. Are we able to have you reinstall the app, and if the issue persist, do drop us a note on Facebook via m.me/Grab in order for us to assist you further. 🙏️
"
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Kemy “Shuli” SP,"November 28, 2024",1.0,21.0,"Not so convenient anymore.. they cancel on you if the destination is far. Sometimes they don't cancel on you, they just don't do anything until you cancel the ride. Never using this app anymore. Foods are overpriced versus when ordering in person or in a different app. If I could give it no stars, I would. Intro app bhie.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Ge,"January 25, 2025",1.0,30.0,"Very poor customer service wherein there is almost no way you can reach them. No contact number, no live agent to assist you (if there is one you need to try all the possible combination in their bot). They try to automate everyting usoing their chatbot but it is really not effective to help you with your specific query. Even if you reach out via email their will just reply a templated response and it takes weeks or months for them to reply. Furthermore they will close the case without action!!!",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Ernest Gerrand,"February 13, 2025",5.0,9.0,"This app has always worked excellently. But here's a story and a word of caution. I only use the app for transport. Drivers pay a significant percentage to Grab. It provides a service that offers them increased customers. Some drivers attempt to forgo the company and offer rides directly to people on the street. This just happened to me in Hanoi. I thought that the price was high but not being well versed in the currency, I offered 2/3 of what he asked. He asked 6.5x the app rate I paid 4x !",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Muhammad Yazid,"December 7, 2024",1.0,13.0,"Used to have affordable and great service, but now it's just bots in help centers and grab unlimited means nothing! Even if you used the 3 dollar off delivery, usually the food comes 60 min to 90 min or even longer to the point , you got no choice but to cancel And the help service you don't even talk to actual people so if you got problem the bot can't help ,must send email but the email requires pictures to show proof however they have a image size limit! One jpeg can't even send so stupid.","Hi there, we are sorry for your frustrating experiences with our service. We're working on improving delivery times and customer support. Your feedback on image size limits and help center challenges is valuable and will be considered, thank you."
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Stephanie,"January 5, 2025",3.0,4.0,"I wonder why each time right after I book a drive, there's always annoying sound that kept playing, even after I hop on the ride. I've disabled notifications and disabled the ads, video ads on Grab setting, but still, the sound kept on and on. The sound just stops only when I force the app to close.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,OI Rain,"February 2, 2025",1.0,1.0,This trash app doesnt allow cancel Order and continuously pester you to give it money before hand. Even if it CAN NOT find a driver. Absolute scam. This piece of c.. software ask for identity clarification. No service is worth my privacy. The app refuse to cancel the order and pay back the money even though it can not fullfill the order.,
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Paul Fitzgerald Villarino,"January 23, 2025",1.0,25.0,"Last 5:14 PM I booked with Grab. However in the middle of it the app automatically logged me out, and no matter how many times I tried to log in, It's always in error, The Help Centre is also pretty useless. So I decided to use a different transportation, and then little did I know that my booking went through because the drive suddenly called however, I was no longer at the pick up point and not able to cancel the booking as I was logged out of the app. So why was I charged with No show fee?",So sorry for this experience 😞 Please reach out to us via the Help Centre or through our social media platforms so that we can further assist you with this concern. Thank you 🙏️
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Florian Rücker,"December 31, 2024",1.0,7.0,"Can't cancel food orders anymore!! I was forced to wait 50 minutes with no drivers found AND then they cancelled the booking without asking me. I think they really hate their customers AND it's clear the product managers and managers don't use the app themselves. Added 4% fee for my payment option without notifying me. I overpaid for a long time, just found out now. Very disingenuous.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Jeremy Perbet,"December 22, 2024",1.0,5.0,"It’s become impossible to get a taxi, and even when paying for priority, food delivery takes no less than 90 minutes! Keep going like this, and it’s no surprise everyone I know is switching to alternative apps. To the developer responsible for this app: stop automatically changing the delivery address to the one your app suggests! Does your logic even make sense? Sending my order to the random location you decide—what’s the point? Despite repeated complaints, nothing has been fixed. Every day,",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Joon Nie,"December 24, 2024",1.0,9.0,"Been using the app for sometime now, there is always missing item from the food order. Today I didn't receive 4 out of 6 items, that is more than half of my food order. I have reported the missing item, which total cost $20.40, but they only refund me $15. I will not change my review until I got my refund. I will have to place another order again, what a waste of time. Really disappointed.","We're sorry to hear about your experience. For immediate assistance, please use our Help Centre or reach out to us on our social media pages.
"
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Nadia Amalia,"December 31, 2024",1.0,6.0,"My food order was kept unpicked by supposed ""grab express"" until it became cold but the driver told me that they picked the food as soon as the order came. So i guess there was some error in the app, a time gap between merchant finished cooking the food and driver received the order. I spent a lot on this food and i couldnt cancel it. Please fix your problem!",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Daniel Borja,"January 30, 2025",1.0,,Annoying.. can't even cancel the order if you want to change the address or order. The address suddenly change from a different location and I'd like to not cause inconvenience to the delivery but I cannot make any changes nor cancel the order.,We regret hearing about this 😞 Please reach out to us via the Help Centre or through our social media platforms so that we can review your concern further and take action. Thank you 🙏️
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,J,"January 25, 2025",1.0,1.0,"Frustrating. I was able to transfer money into grab wallet, however i was not able to make any payment nor transfer the money back to my bank account. The support centre only replies once every 2 days. They have no intention to solve my issue. Stay away from Grab Wallet.","We’re sorry to hear about your experience. If the payment was declined, please check here: https://help.grab.com/passenger/en-sg/900005145483. If the payment went through but the recipient never received it, please report it here: https://help.grab.com/passenger/en-sg/360034762932 ."
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,C,"January 18, 2025",2.0,10.0,"From initial launch till now, its slowly going backwards. You would be better off downloading the other smaller transport apps such as RYDE or TADA. Their rates and services are so much more affordable. An example: 18th January 2025. A ride from Tampines to Bukit Batok would cost me $68 via GRAB, $36.54 via RYDE. I was also able to get a ride much faster on RYDE vs GRAB. Sure there are pros and cons, but is it worth being a Plat member w/ subscription? Naur.","Sorry to hear that you are dissatisfied with our fares. All fares are subject to dynamic pricing based on the demand and supply in your area at the time of booking. During high-demand periods, you may consider booking GrabTaxi for metered fares."
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Sara Azrin,"January 23, 2025",1.0,3.0,"Grab suddenly logged out of my account for ""re-registration"" and then would NOT let me log back in via email nor mobile, constantly giving me error messages. Also either there is no way to contact support via the website or it is hidden, so I had no choice but to repeatedly try log in with my credentials until it went through.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Jin Marcaida,"February 13, 2025",1.0,,"Stores that are not available anymore are still on app. Then when the order is canceled, the refund would take 2-3 business days. Last time another store is already close but it is open says on the app. Is this for real? This is so inconvenient especially to people who are starving. Fix your app.","So sorry for this booking experience 😔️ Our merchant partner is in charge of this. We also asked them to keep their information updated at all times, from their menu to operating hours, so that both riders and consumers are informed. Thank you!"
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Nithyasri Ganesan,"February 8, 2025",1.0,,"The service is sucks. Driver will not reach your place, and after reporting, they will cancel the booking and just support specialist say sorry like nothing happened. After reporting the driver and I plan to do new booking, and another driver cancel it. Can you imagine how they delay everything. I plan to get a grab at 7am. And then they dragged it until 7.30am. Like all my plans are ruined😭",We're always looking to improve your experience. Any specific incident we can look into for you? Let us know by reaching out to http://m.me/Grab.
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Kate Alda,"December 1, 2024",1.0,26.0,"They are not transparent with booking fees. It doesnt show how much is the booking fee when booking a ride. You will only be surprised when you arrive your destination. I paid 75pesos booking fee plus meter for a 2.1 km ride. Discounts dont apply for grabtaxi. It took 42mins until someone accepted the booking and the driver arrived with different plate number and messaged this via app. Very unsafe. Not recommended. Lets use Maxim app instead, atleast they are transparent with 55 booking fee",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Tjomme Henny,"January 5, 2025",1.0,2.0,"Booking a taxi in less touristic places like Cha Am Thailand does not guarantee you a taxi We booked a taxi in advance to drive us to Bangkok, nobody shows up. Even though the app confirms the booking, it is still a gamble. Would they have told us about the possibility that nobody could show up, I would not be as negative as I am now. So the app works great, being dependent on the local population in less tourist environments is a risk.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Loretta Lyn Soliven,"January 4, 2025",1.0,19.0,"I've been a long-time user of this app. Only this time have I experienced so many significant delays. I've ordered multiple times and consecutively, It's taking more than 2 hours for my order to be accepted then I had to wait 1 hour more to be delivered to me when usually, orders are delivered immediately They kept on delaying it without knowing the exact reason. One order was even cancelled after waiting 3 hours to be accepted.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Shermay Boo,"January 17, 2025",1.0,7.0,"First time rating an app because this seems my last resort. Used grab to get a ride overseas and was charged 4 times! Raised an issue with support on 22 Nov 2024, submitted all necessary info required and then followed up multiple times via email but didn't receive any updates on the resolution. I don't know how difficult it is to see whats the issue, esp. when one single ride was charged 4 times.",We're really sorry to hear about your experience. Being charged multiple times for a single ride is definitely not acceptable. Please reach out to our support team via Facebook at http://m.me/Grab so we can urgently look into this and resolve it for you.
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Lugnam S.,"February 10, 2025",3.0,,"Most of the time when the driver call me, there are no answer button and the app would freeze that I can't tap anything on my screen. Have to wait for awhile until the driver hangup. Please fix it.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Ain Z,"December 21, 2024",1.0,21.0,"No live agent. Suck customer service. Grab driver can cancel your booking depends on their mood even though you've waited for so long for them to arrive. Ridiculous fare charge. Automatically put you on higher toll route even though with no toll you can arrive the same time. Waited for food for more than 1 hour but cannot cancel because again, no live agent to attend you, just useless chatbot. Even when you complain through email, they're super not helpful. No action taken at all.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Yurii,"January 2, 2025",1.0,9.0,"Grab car and motorbike 1. There's no easy way to report incidents. The interface offered now is obscurity, not usability. 2. Rebook automatically if driver canceled. Mart and Food 3. If I order food from home, I expect delivery address by default being home, not some previous addresses in the neighborhood. 4. Search in Mart basically does not exist. It picks only exact match of typed request, and there's absolutely no way to find a store with combination of goods.",Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Milan Sillik,"January 12, 2025",1.0,6.0,"Can you finally fix it??? It's a terrible habit to keep people waiting for 60+ minutes only to cancel the order with excuse ""we could not find any driver"". Proper solution would be to cancel order within 5-10 minutes, if you can't find drivers, not for almost an hour...Keeps happening frequently.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,dani ducayag (Dane),"January 3, 2025",3.0,17.0,"Sometimes it's just so difficult to get a driver. Also, I wonder why they removed Tuding, Itogon from their routes when it is nearer and more accessible than other areas of Baguio. In the past, I used to get grab especially when raining to tuding. the past few years they removed it from their list. so frustrating and disappointing. that's the reason for my rating despite the fact that many grab drivers render great service.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Paul Natividad,"December 19, 2024",1.0,11.0,Help Centre is not helpful at all. Chatbot does not function properly. It's been years but my account is still in pending verification status. I am unable to place any food orders. I am unable to resolve it since the chatbot doesn't understand anything. Already cleared cache and even reinstalled but it's still not working. The app is basically unusable at this point.,
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Denise Gail Valera,"February 3, 2025",1.0,,You can barely get drivers in this app anymore plus you have to wait for quite some time before they cancel your order. I used to love this app now it is just a major hassle. It has so far been useless. Foodpanda doing a way better job now than them.,
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Aly,"December 30, 2024",1.0,112.0,"The subscription is quite disappointing. There's not much difference when using Grab as is. I don't get much percent off or voucher when using subsription and when it's rush hour it's more expensive. Sad, I tried for a year subscription too (Seems to be my last). Grab Food is much worse. There are indeed, riders that cancels your order while in the middle of waiting (and refunds takes too long). I wish Grab let's their users block these riders so they won't get assigned to us ever again.","We are sorry that we did not meet your expectations 😞 Please reach out to us via Help Centre or through our Social Media platforms, so that we can review your concern further and take action. Thank you 🙏️"
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Matt Rainforth,"January 10, 2025",1.0,31.0,"Rubbish app that can't keep previous payment methods linked to the account when you format the phone and reinstall grab again. The account remains but none of the old payment methods are there, making it impossible to unlink until you reach out to the even useless chatbot that does nothing to help with the issue and simply redirects you from one useless article to another, instead of putting you in touch with an actual live agent.",We regret hearing about this 😞 Please reach out to us via the Help Centre or through our social media platforms so that we can review your concern further and take action. Thank you 🙏️
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Eunice Salvador,"December 28, 2024",2.0,15.0,"I am extremely disappointed with the service, particularly during the midnight-to-dawn hours. The waiting times are outrageously long—sometimes over two hours for an order! It is incredibly frustrating, especially when there’s no transparency about the delay or updates on the order status. The push for cashless transactions is another issue. While it’s marketed as a faster option, it’s not feasible for everyone. Not all customers have access to cashless payments...",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Vaibhav Pindikura,"January 14, 2025",1.0,82.0,"Oftentimes, drivers take too long to accept a booking and arrive for pick-up. I often wait for long periods and arrive late to my destination. Update 1: Apparently, peak hours occur frequently during the day, so Grab fares can become ridiculously expensive at any second. Update 2: I am on a 2-month free trial for GrabUnlimited which is supposed to expire at the end of next month. Now, mid-subscription, I lost the 35% off GrabFood voucher since the subscription supposedly already expired. ETA bad",We understand this can be frustrating. We are working towards making this better. We would appreciate it if you could send us the details at http://m.me/Grab.
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Jonah Gabriel,"December 15, 2024",3.0,19.0,"Drivers accepting bookings but ""have to make 1 stop first"" is a waste of time for us passengers. Obviously we start booking a few minutes before we're ready to go, but this ridiculous feature consumes so much time already, and on top of that, the heavy traffic. I'm not booking 30 minutes earlier just to be sure because there's no way to know if the riders have an existing booking, otherwise I would have booked prematurely. Get it out of your app. Nobody likes it.",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,charlene chia,"December 16, 2024",1.0,11.0,"Grabshare's waiting time was 22mins, drive time was 45 mins. I would have reached my destination by public transport in that time with time to spare. Can't cancel as well because there's a cancellation fee but how ridiculous is this? What's the point of taking a cab and paying so much when I spend just as much time getting there for a fraction of the price with public transport. Never using grabshare ever again.","
We are sorry for any inconvenience caused. For quick assistance, please use our Help Centre or message us on social media.
"
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Muhammad Farhan Ansory,"February 2, 2025",1.0,1.0,"Where's the audit in the app regarding menu prices? Restaurants are increasing their price because of the daily voucher promo, they knew the they had it, so they mark up their prices even more now, even with the promo we're actually paying the same price if we dine in or even more because we still had to pay for the driver fares, this is madness!","Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏
"
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Pavithran Anbukarassan,"December 14, 2024",3.0,20.0,"The app performs well, and the promos and discounts are all extremely useful. I'm dissatisfied with the food cancelling process. For example, that day, I ordered rice and chicken. The restaurant cancelled the rice and just accepts chicken... so I want to cancel it, but I can't... another one when I use the get help part. In that section, I can't chat since they propose some words that only we can use. Please improve the cancelling process and customer service. Restaurant name : Marrybrown",
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Neshap OneSixty,"February 11, 2025",1.0,,Driver did not honor the quoted price. He wanted nearly double and would not cancel the ride for me to get a other driver. I reported to Grab but they did nothing. Cancellation by the user is subject to cancellation charges to be collected on the next trip if you pay cash. Uninstalled.,
Grab - Taxi & Food Delivery,Grab Holdings,https://play.google.com/store/apps/details?id=com.grabtaxi.passenger&hl=en,https://grab.com/,support@grab.com,,https://www.grab.com/privacy,Reduwan Chik,"February 1, 2025",1.0,,"Don't waste your time downloading this app. There are plenty of other platforms such as gojek etc. stupid automated ""customer service"" that can't even solve your problems, Problematic drivers, sub par to say the least. Frustrations are meant to be dealt with with the human touch, not some stock answer. Please fire the one that implemented this stupid system.",
